id,country,description,subDepartment,department,premium,notes,name,number,exampleBrands
categories-Tacos-459RP-9890-crund,CA,Packaged taco kits and ingredients.,Miscellaneous,General Merchandise,false,,Tacos,459-RP,"Old El Paso, President's Choice, Compliments, Casa Mendosa (Canada)"
categories-Tea-79-7737-arpjw,US,"Beverages made by steeping leaves from the Camellia sinensis plant, available in various flavors.",Beverages,Grocery,false,,Tea,79,"Lipton, Twinings, Celestial Seasonings, Bigelow"
categories-TeaCocoa-79-9885-7g63x,CA,"Packaged teas, hot cocoa, and related beverages.",Beverages,Grocery,false,,Tea & Cocoa,79,"Tetley, Red Rose, Tim Hortons, President's Choice"
categories-Tennis-652RP-8744-d5d5x,US,"Sports equipment for tennis, including rackets, balls, and apparel.",Sports & Outdoors,Sports & Outdoor,false,,Tennis,652-RP,"Wilson, Babolat, Head, Prince"
categories-Tennis-652RP-9890-0jq38,CA,"Tennis rackets, balls, and accessories.",Recreation & Fitness,Sports & Outdoors,false,,Tennis,652-RP,"Wilson, Babolat, Head, Prince"
categories-Tents-608RP-7732-aqvqx,US,"Temporary shelters used for camping or outdoor activities, available in various sizes and designs.",Camping,Sports & Outdoor,false,,Tents,608-RP,"Coleman, REI, Big Agnes, MSR"
categories-Tents-608RP-9890-ql1yb,CA,Camping tents of all sizes.,Recreation & Fitness,Sports & Outdoors,false,,Tents,608-RP,"Coleman, Woods (Canadian Tire), MEC, Outbound"
categories-TexMex-454RP-7738-ffcxd,US,"Foods inspired by Texan and Mexican cuisine, including burritos, nachos, and fajitas.",Pantry,Grocery,false,,Tex Mex,454-RP,"Old El Paso, Mission, Pace, La Victoria"
categories-TexMex-454RP-9890-bek9x,CA,Tex-Mex packaged foods and ingredients.,Miscellaneous,General Merchandise,false,,Tex Mex,454-RP,"Old El Paso, President's Choice, Compliments, La Cocina (Canada)"
categories-Tires-699RP-7734-5aeme,CA,Rubber wheels designed to fit vehicles for safe travel.,Auto Parts & Maintenance,Automotive,false,,Tires,699-RP,"Goodyear, Michelin"
categories-Tires-699RP-7737-wvhk0,US,"Rubber coverings for vehicle wheels, designed to provide traction and support on the road.",Auto & Tires,Auto & Tires,false,,Tires,699-RP,"Michelin, Goodyear, Bridgestone, Continental"
categories-ToddlerFeeding-387RP-7738-r46sc,US,"Feeding products designed for toddlers, including plates, utensils, and snack cups.",Feeding,Baby,false,,Toddler Feeding,387-RP,"Munchkin, Nuby, Playtex, OXO Tot"
categories-ToddlerFeeding-387RP-9890-5vr3h,CA,Feeding products for toddlers.,Baby Care & Gear,Baby,false,,Toddler Feeding,387-RP,"Munchkin, NUK, Philips Avent, Evenflo"
categories-ToddlersRoomDecor-493RP-7739-uv8de,US,Decorative items and furniture designed specifically for toddler's rooms.,Home,"Home, Furniture & Appliances",false,,Toddler's Room Decor,493-RP,"Pottery Barn Kids, Target, IKEA, Walmart"
categories-ToddlersRoomDecor-493RP-9890-himtx,CA,Decorative items for toddler bedrooms.,Baby Care & Gear,Baby,false,,Toddler's Room Decor,493-RP,"IKEA, Walmart Canada, Babies R Us, Simons"
tCmsIinKvRhp6evDFlLF,US,"Tofu & Traditional Plant Proteins includes minimally processed, plant-based protein products primarily made from soybeans or other whole plant sources, used as foundational ingredients rather than meat replicas.",,Refrigerated Produce Area | Natural/Organic Refrigerated Sets | Asian/International sections,false,"Fresh Tofu (firm, extra-firm, silken), Shelf-Stable Tofu, Baked or Lightly Flavored Tofu, Tempeh, Traditional Soy Protein Products",Tofu & Traditional Plant Proteins,735-RP,
categories-ToiletPaper-357RP-7730-ld3ul,US,Soft paper used for personal hygiene after using the toilet.,Paper & Plastic,Household Essentials,false,,Toilet Paper,357-RP,"Charmin, Angel Soft, Quilted Northern, Cottonelle"
categories-ToiletPaper-71-9890-1cka6,CA,Household toilet paper products.,Bath & Home Improvement,Home,false,,Toilet Paper,71,"Cashmere, Royale, Kirkland, President's Choice"
categories-Toilets-161-9887-o1lmu,CA,Retail toilet fixtures.,Bath & Home Improvement,Home,false,,Toilets,161,"American Standard, Kohler, Toto, Glacier Bay"
categories-ToiletsBidets-161-8743-j3wlu,US,"Plumbing fixtures for personal hygiene and waste disposal, including toilets and bidet attachments.",Bathroom Renovation,Home Improvement,false,,Toilets & Bidets,161,"TOTO, Kohler, American Standard, Gerber"
categories-TomatoBasedJuices-12-8744-f8y2u,US,"Juices made primarily from tomatoes, often consumed as beverages or used in cooking.",Beverages,Grocery,false,,Tomato Based Juices,12,"V8, Campbell's, Mott's, Ocean Spray"
categories-TomatoBasedJuices-12-9890-ghgfv,CA,Bottled tomato and vegetable juices.,Produce,Grocery,false,,Tomato Based Juices,12,"Campbell's, V8, President's Choice, Compliments"
categories-Tomatoes-137-7740-aw202,US,"Fruits used in a variety of culinary dishes, from salads to sauces.",Fresh Vegetables,Grocery,false,,Tomatoes,137,"Roma, San Marzano, Beefsteak, Campari"
categories-Tomatoes-137-9890-nz7zr,CA,Fresh tomatoes sold in produce sections.,Produce,Grocery,false,,Tomatoes,137,"Sunset Produce (Canada), Mucci Farms (Canada), Windset Farms (Canada), President's Choice Organics"
categories-ToolEquipmentStorage-479RP-7736-zsa80,US,"Organizational solutions and storage for tools, including toolboxes and workbenches.",Tools,Home Improvement,false,,Tool Equipment & Storage,479-RP,"Keter, Rubbermaid, Craftsman, Stanley"
categories-ToolEquipmentStorage-479RP-9890-jtxxg,CA,"Toolboxes, organizers, and storage equipment.",Kitchen & Appliances,Home,false,,Tool Equipment & Storage,479-RP,"DeWalt, Mastercraft (Canadian Tire), Husky, Stanley"
categories-Toothbrushes-327-8749-0ayo7,CA,Manual and electric toothbrushes.,Oral Care,Health & Wellness,false,,Toothbrushes,327,"Oral-B, Colgate, GUM, Life Brand"
categories-Toothpaste-328-9887-finiq,CA,Toothpaste for oral hygiene.,Oral Care,Health & Wellness,false,,Toothpaste,328,"Crest, Colgate, Sensodyne, Tom's of Maine"
categories-TortillaChips-14-9886-5oxly,CA,Packaged tortilla chips and corn chips.,Pantry & Snacks,Grocery,false,,Tortilla Chips,14,"Tostitos, Que Pasa (Canada), President's Choice, Compliments"
categories-TortillaPitaBreadNaanBread-656RP-9886-cfdfl,CA,"Packaged tortillas, pita, and naan breads.",Bakery & Breakfast,Grocery,false,,Tortilla_Pita Bread & Naan Bread,656-RP,"Dempster's, Pita Break, Ace Bakery, President's Choice"
categories-TowelsWashcloths-510RP-7734-4eu8f,US,"Soft, absorbent textiles for drying off after bathing or washing.",Bathroom,"Home, Furniture, & Appliances",false,,Towels & Washcloths,510-RP,"Fieldcrest, Cannon, Egyptian Cotton, AmazonBasics"
categories-TowelsWashcloths-510RP-9890-1x5kx,CA,Household towels and washcloths.,Bath & Home Improvement,Home,false,,Towels & Washcloths,510-RP,"Simons, Walmart Canada, IKEA, Bed Bath & Beyond (Canada)"
categories-TradingCards-703RP-8743-asgyb,US,Sports cards and trading card games,Collectables,Collectables,false,,Trading Cards,703-RP,"Topps, Panini, Bandai, Pokemon"
categories-TradingCards-703RP-9890-4tczb,CA,Sports and collectible trading cards.,Auto Parts & Maintenance,Automotive,false,,Trading Cards,703-RP,"Upper Deck (Canada), Panini, Topps, O-Pee-Chee (Canada)"
categories-TransmissionFluid-713RP-8744-ryvhv,US,"Transmax, Full Synthetic, Multi-Vehicle ATF, ATF CVT, etc.",Oils & Fluids,Auto & Tires,false,,Transmission Fluid,713-RP,"Valvoline, Lucas Oil, ACDelco, Castrol, Royal Purple, Penzoil, etc."
categories-TransmissionFluid-713RP-9890-2xbez,CA,Automotive transmission fluids.,OTC Medicine & Supplements,Health & Wellness,false,,Transmission Fluid,713-RP,"Castrol, Valvoline, Pennzoil, MotoMaster (Canadian Tire)"
categories-TrashBags-289-7734-e8p4o,US,"Plastic bags used to contain waste, available in various sizes and strengths.",Paper & Plastic,Household Essentials,false,,Trash Bags,289,"Glad, Hefty, ForceFlex, Simplehuman"
categories-TrashBags-289-9890-zg3ag,CA,Household trash bags and liners.,Miscellaneous,General Merchandise,false,,Trash Bags,289,"Glad, Hefty, Great Value (Walmart Canada), President's Choice"
categories-TravelSizeToiletries-218-7734-mjguy,US,"Conveniently sized personal care products, such as shampoo, soap, and toothpaste, for travel.",Personal Care,Personal Care,false,,Travel Size Toiletries,218,"Gillette, Dove, Colgate, Pantene"
categories-TravelSizeToiletries-218-9890-xvk53,CA,Travel-sized personal care items.,Bath & Home Improvement,Home,false,,Travel Size Toiletries,218,"Dove, Pantene, Old Spice, Life Brand (Shoppers Drug Mart)"
categories-TreeCare-525RP-8742-vsjzm,US,"Products for maintaining the health and appearance of trees, including fertilizers and pruning tools.",Outdoor Power Equipment,Patio & Garden,false,,Tree Care,525-RP,"Scotts, Miracle-Gro, ArborMed, EcoTree"
categories-TreeCare-525RP-9890-mcmcg,CA,Tree care products and tools.,Auto Parts & Maintenance,Automotive,false,,Tree Care,525-RP,"Scotts, Miracle-Gro, CIL, Premier Tech"
categories-TropicalFruits-426RP-7730-kfplk,US,"List: Pineapples, Kiwi, Mangoes, Papayas, Coconuts (please ask if we are missing something on this list!)",Fresh Fruits,Grocery,false,,Tropical Fruits,426-RP,"Chiquita, Dole, Del Monte, Fresh Del Monte"
categories-TropicalFruits-426RP-8747-h498v,CA,"Fresh fruit, a staple produce item for snacking and cooking.",Produce,Grocery,false,,Tropical Fruits,426-RP,"Del Monte, Dole, Compliments, President's Choice"
categories-VacuumsSteamersFloorCare-666RP-8742-vhhna,US,Steamers & Floor Care,Appliances,Appliances,false,,"Vacuums, Steamers & Floor Care",666-RP,"Shark, Bissell, Dyson, Eureka"
categories-VacuumsSteamersFloorCare-666RP-9890-k883f,CA,Home floor cleaning appliances.,Beverages,Grocery,false,,"Vacuums, Steamers & Floor Care",666-RP,"Bissell, Hoover, Dyson, Shark"
categories-VideoGameAccessories-371RP-7737-lqryk,US,"Accessories for video gaming, including controllers, headsets, and gaming keyboards.",Electronics,Electronics,false,,Video Game Accessories,371-RP,"Logitech, Razer, Nintendo, Xbox"
categories-VideoGameAccessories-371RP-9890-iox1x,CA,"Controllers, headsets, and gaming accessories.",Toys & Games,Toys,false,,Video Game Accessories,371-RP,"PowerA, PDP, Hori, Logitech"
categories-VideoGames-602RP-8742-1oont,US,"Interactive digital games played on consoles, computers, or handheld devices.",Electronics,Electronics,false,,Video Games,602-RP,"Sony, Nintendo, Microsoft, Electronic Arts"
categories-VideoGames-602RP-9890-h4l36,CA,Video game software titles.,Toys & Games,Toys,false,,Video Games,602-RP,"Nintendo, PlayStation, Xbox, Ubisoft (Canada)"
categories-VirtualSalesAllergy-302-8745-tna9i,CA,Allergy medicine sales tracked virtually.,OTC Medicine & Supplements,Health & Wellness,false,,Virtual Sales - Allergy,302,"Reactine, Claritin, Aerius, Benadryl"
categories-VitaminsSupplements-25-9890-e56is,CA,General dietary vitamins and supplements.,OTC Medicine & Supplements,Health & Wellness,false,,Vitamins & Supplements,25,"Jamieson (Canada), Webber Naturals (Canada), Centrum, Nature's Bounty"
categories-VitaminsSupplements-258RP-7738-93alp,US,"Health supplements that provide essential vitamins, minerals, or other nutrients.",Health & Medicine,"Pharmacy, Health & Wellness",false,,Vitamins & Supplements,258-RP,"Nature Made, Centrum, Garden of Life, Emergen-C"
categories-WashersDryers-667RP-8744-d9mah,US,"Appliances for cleaning clothes, including washing machines and dryers.",Appliances,Appliances,false,,Washers & Dryers,667-RP,"Whirlpool, LG, Samsung, Maytag"
categories-WashersDryers-667RP-9890-vai8s,CA,Household washing machines and dryers.,Miscellaneous,General Merchandise,false,,Washers & Dryers,667-RP,"Whirlpool, LG, Samsung, GE Appliances"
categories-Water-48266-8750-57pt5,CA,Packaged bottled water products.,Beverages,Grocery,false,,Water,48 | 266,"Nestl Pure Life, Eska, Naya, President's Choice"
categories-WaterFilters-481RP-7730-7v563,US,Filters used to purify drinking water by removing contaminants.,Water Purification,Home Improvement,false,,Water Filters,481-RP,"Brita, PUR, Aquasana, Culligan"
categories-WaterFilters-481RP-9890-3068u,CA,Water filtration systems and replacement filters.,Beverages,Grocery,false,,Water Filters,481-RP,"Brita, PUR, Whirlpool, GE Appliances"
categories-WaterSoftener-277-9887-d63jf,CA,Water softening salts and products.,Beverages,Grocery,false,,Water Softener,277,"Morton, Sifto, Windsor, Diamond Crystal"
categories-WaterSoftenerPoolSalt-277-7738-lewj9,US,"Salt used in water softeners to remove hardness from water, commonly found in pools.",Water Purifiers (Swimming Pools & Spas),Home Improvement,false,,Water Softener & Pool Salt,277,"Morton, Cargill, Diamond Crystal, Crystal Plus"
categories-WaterSports-653RP-7738-zvbtz,US,"Sports and activities played in water, including swimming, surfing, and water polo.",Sports & Outdoors,Sports & Outdoor,false,,Water Sports,653-RP,"O'Neill, Quiksilver, Billabong, Rip Curl"
categories-WaterSports-653RP-9890-rxmc5,CA,Water sports gear and accessories.,Beverages,Grocery,false,,Water Sports,653-RP,"Sea-Doo (Canada), O'Brien, Connelly, Hyperlite"
categories-WearableTech-603RP-7729-2pteu,US,"Technology worn on the body, such as fitness trackers, smartwatches, and health monitors.",Smart Health & Fitness,Electronics,false,,Wearable Tech,603-RP,"Apple, Fitbit, Garmin, Samsung"
categories-WearableTech-603RP-9890-l879b,CA,Smartwatches and wearable technology devices.,Miscellaneous,General Merchandise,false,,Wearable Tech,603-RP,"Fitbit, Apple Watch, Samsung Galaxy Watch, Garmin"
categories-WheelsRims-700RP-7729-f3hdx,US,"The circular components of a vehicle that hold tires, available in various sizes and styles.",Auto & Tires,Auto & Tires,false,,Wheels & Rims,700-RP,"American Racing, Motegi, Enkei, Fuel Offroad"
categories-WheelsRims-700RP-9890-1k4mb,CA,Automotive wheels and rims.,Miscellaneous,General Merchandise,false,,Wheels & Rims,700-RP,"Canadian Tire MotoMaster, Fast Wheels (Canada), Enkei, American Racing"
categories-WhiteboardsDryEraseBoards-589RP-7739-sowwv,US,"Boards used for writing and erasing notes, often used in offices or classrooms.",Office Supplies,School & Office Supplies,false,,Whiteboards & Dry Erase Boards,589-RP,"Quartet, Expo, VIZ-PRO, U Brands"
categories-WhiteboardsDryEraseBoards-589RP-9890-oj1z8,CA,Dry erase boards and accessories.,Miscellaneous,General Merchandise,false,,Whiteboards & Dry Erase Boards,589-RP,"Quartet, Staples Canada, U Brands, Expo"
categories-WiFiNetworking-599RP-7738-bsqn7,US,"Products that help set up and maintain home or office networks, including routers and modems.",Electronics,Electronics,false,,Wi-Fi & Networking,599-RP,"Netgear, TP-Link, Linksys, Google Nest"
categories-WiFiNetworking-599RP-9890-rc0zv,CA,"Routers, modems, and networking devices.",Consumer Electronics,Electronics,false,,Wi-Fi & Networking,599-RP,"TP-Link, D-Link, ASUS, Linksys"
categories-WindshieldWiperBlades-701RP-7729-fun74,US,Blades used to clear rain or debris from a vehicle's windshield.,Auto & Tires,Auto & Tires,false,,Windshield Wiper Blades,701-RP,"Bosch, Rain-X, Trico, ANCO"
categories-WindshieldWiperBlades-701RP-9890-jg2xi,CA,Automotive windshield wiper blades.,Auto Parts & Maintenance,Automotive,false,,Windshield Wiper Blades,701-RP,"Rain-X, Bosch, Michelin, MotoMaster (Canadian Tire)"
categories-WineBoxedCanned-tbd5-7728-fwkqk,US,"Ready-to-drink wines conveniently packaged in boxes or cans for portability and freshness. Popular for casual occasions, outdoor events, and single servings, these products offer the same variety of reds, whites, rosés, and sparkling wines as traditional bottles, often at affordable prices.",Alcohol,Grocery,true,,Wine - Boxed/Canned,US-K1ZTDQ,"Bota Box, Black Box, Franzia, Barefoot On Tap, House Wine, Dark Horse, Cupcake Vineyards, Underwood, Bridge Lane, and Porch Pounder"
categories-WineBoxedCanned-tbd6-7728-5wqf3,CA,"Ready-to-drink wines conveniently packaged in boxes or cans for portability and freshness. Popular for casual occasions, outdoor events, and single servings, these products offer the same variety of reds, whites, rosés, and sparkling wines as traditional bottles, often at affordable prices.",Alcohol,Grocery,true,,Wine - Boxed/Canned,CA-K1ZTDQ,"Jackson-Triggs, Peller Estates, Bodacious, Copper Moon, Open, Painted Turtle, Naked Grape, and Wallaroo Trail"
categories-WineRed-tbd1-7728-9qsaz,US,"Made from dark-skinned grapes fermented with their skins, red wine gains its color, structure, and tannins from that contact. Common varieties include Cabernet Sauvignon, Merlot, Pinot Noir, Syrah/Shiraz, Malbec, and Sangiovese. Flavors range from light and fruity to bold and earthy, often featuring notes of berries, spice, and oak.",Alcohol,Grocery,true,,Wine - Red,US-PKBATF,"Caymus, Silver Oak, Penfolds, Château Margaux, Duckhorn, Beringer, Catena Zapata, Antinori, Louis Jadot, Robert Mondavi"
categories-WineRed-tbd2-7728-w6nqa,CA,"Made from dark-skinned grapes fermented with their skins, red wine gains its color, structure, and tannins from that contact. Common varieties include Cabernet Sauvignon, Merlot, Pinot Noir, Syrah/Shiraz, Malbec, and Sangiovese. Flavors range from light and fruity to bold and earthy, often featuring notes of berries, spice, and oak.",Alcohol,Grocery,true,,Wine - Red,CA-PKBATF,"Caymus, Silver Oak, Penfolds, Château Margaux, Duckhorn, Beringer, Catena Zapata, Antinori, Louis Jadot, Robert Mondavi"
